algorithm,parameters,count,k-nn,epsilon,largeepsilon,rel,qps,p50,p95,p99,p999,distcomps,build,candidates,indexsize,queriessize,dataset
pgvector,"PGVector(m=24, ef_construction=200, ef_search=400)",10,0.99992,0.9999800000000001,1.0,0.08935413402036738,66.07606466148185,15.938203781843185,15.938203781843185,15.938203781843185,15.938203781843185,0.0,4242.3528480529785,10.0,909920.0,13770.795895028923,sift-128-euclidean
pgvector,"PGVector(m=24, ef_construction=200, ef_search=200)",10,0.99918,0.9999399999999999,1.0,0.08935577718827208,105.23848253624347,9.502227418124676,9.502227418124676,9.502227418124676,9.502227418124676,0.0,4242.3528480529785,10.0,909920.0,8646.266822468,sift-128-euclidean
pgvector,"PGVector(m=16, ef_construction=200, ef_search=200)",10,0.9980600000000001,0.99985,1.0,0.08935853909073772,140.56156797913874,7.184835616499186,7.184835616499186,7.184835616499186,7.184835616499186,0.0,2793.9548547267914,10.0,800888.0,5697.773662562321,sift-128-euclidean
pgvector,"PGVector(m=16, ef_construction=200, ef_search=40)",10,0.9523199999999999,0.9907299999999999,1.0,0.08949449257025363,501.62079104555403,1.999404514208436,1.999404514208436,1.999404514208436,1.999404514208436,0.0,2793.9548547267914,10.0,800888.0,1596.6004884499862,sift-128-euclidean
pgvector,"PGVector(m=24, ef_construction=200, ef_search=40)",10,0.97166,0.9961399999999999,1.0,0.08943103312727756,327.7220943667852,3.088348777964711,3.088348777964711,3.088348777964711,3.088348777964711,0.0,4242.3528480529785,10.0,909920.0,2776.4987946818787,sift-128-euclidean
pgvector,"PGVector(m=16, ef_construction=200, ef_search=80)",10,0.9856299999999999,0.99846,1.0,0.08939134688256949,287.0823680369306,3.488022368401289,3.488022368401289,3.488022368401289,3.488022368401289,0.0,2793.9548547267914,10.0,800888.0,2789.7498737957076,sift-128-euclidean
pgvector,"PGVector(m=24, ef_construction=200, ef_search=20)",10,0.9202600000000001,0.9779199999999999,1.0,0.08960194365764002,572.3278395753925,1.8832372734323144,1.8832372734323144,1.8832372734323144,1.8832372734323144,0.0,4242.3528480529785,10.0,909920.0,1589.8580098341286,sift-128-euclidean
pgvector,"PGVector(m=16, ef_construction=200, ef_search=120)",10,0.9936,0.99954,1.0,0.08936954545770819,212.44468829295798,4.8423162661492825,4.8423162661492825,4.8423162661492825,4.8423162661492825,0.0,2793.9548547267914,10.0,800888.0,3769.8659657500484,sift-128-euclidean
pgvector,"PGVector(m=16, ef_construction=200, ef_search=400)",10,0.9997199999999999,0.99997,1.0,0.08935466772649754,82.4996531980938,12.121262960135937,12.121262960135937,12.121262960135937,12.121262960135937,0.0,2793.9548547267914,10.0,800888.0,9707.774141510028,sift-128-euclidean
pgvector,"PGVector(m=24, ef_construction=200, ef_search=800)",10,1.0,1.0,1.0,0.08935400220785608,34.66041667028553,30.39308823645115,30.39308823645115,30.39308823645115,30.39308823645115,0.0,4242.3528480529785,10.0,909920.0,26252.425314323384,sift-128-euclidean
pgvector,"PGVector(m=24, ef_construction=200, ef_search=80)",10,0.9924099999999999,0.9994400000000001,1.0,0.08937318517739275,208.44903366848027,4.817295353859663,4.817295353859663,4.817295353859663,4.817295353859663,0.0,4242.3528480529785,10.0,909920.0,4365.191740092915,sift-128-euclidean
